"chart_position.x","chart_date.x","song","artist","instance.x","time_on_chart.x","consecutive_weeks.x","previous_week.x","peak_position.x","worst_position.x","year.x","month.x","week.x","chart_position.y","chart_date.y","instance.y","time_on_chart.y","consecutive_weeks.y","previous_week.y","peak_position.y","worst_position.y","year.y","month.y","week.y","spotify_song_id","spotify_artist_id","genres","main_genres"
37,2013-10-19,"Can't Hold Us","Macklemore & Ryan Lewis Featuring Ray Dalton",2,35,32,29,1,97,2013,10,42,26,2013-09-28,2,32,29,25,1,97,2013,9,39,"22skzmqfdWrjJylampe0kt","5BcAKTbp20cv7tC5VqPFoC","pop rap, seattle hip hop","pop, hip_hop_rap, world_regional"
35,2013-10-26,"Can't Hold Us","Macklemore & Ryan Lewis Featuring Ray Dalton",2,36,33,37,1,97,2013,10,43,26,2013-09-28,2,32,29,25,1,97,2013,9,39,"22skzmqfdWrjJylampe0kt","5BcAKTbp20cv7tC5VqPFoC","pop rap, seattle hip hop","pop, hip_hop_rap, world_regional"
40,2013-11-02,"Can't Hold Us","Macklemore & Ryan Lewis Featuring Ray Dalton",2,37,34,35,1,97,2013,11,44,26,2013-09-28,2,32,29,25,1,97,2013,9,39,"22skzmqfdWrjJylampe0kt","5BcAKTbp20cv7tC5VqPFoC","pop rap, seattle hip hop","pop, hip_hop_rap, world_regional"
46,2013-11-09,"Can't Hold Us","Macklemore & Ryan Lewis Featuring Ray Dalton",2,38,35,40,1,97,2013,11,45,26,2013-09-28,2,32,29,25,1,97,2013,9,39,"22skzmqfdWrjJylampe0kt","5BcAKTbp20cv7tC5VqPFoC","pop rap, seattle hip hop","pop, hip_hop_rap, world_regional"
50,2013-11-16,"Can't Hold Us","Macklemore & Ryan Lewis Featuring Ray Dalton",2,39,36,46,1,97,2013,11,46,26,2013-09-28,2,32,29,25,1,97,2013,9,39,"22skzmqfdWrjJylampe0kt","5BcAKTbp20cv7tC5VqPFoC","pop rap, seattle hip hop","pop, hip_hop_rap, world_regional"
18,2013-11-23,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,30,29,14,1,94,2013,11,47,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
15,2013-11-30,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,31,30,18,1,94,2013,11,48,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
21,2013-12-07,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,32,31,15,1,94,2013,12,49,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
24,2013-12-14,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,33,32,21,1,94,2013,12,50,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
24,2013-12-21,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,34,33,24,1,94,2013,12,51,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
25,2013-12-28,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,35,34,24,1,94,2013,12,52,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
27,2014-01-04,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,36,35,25,1,94,2014,1,1,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
28,2014-01-11,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,37,36,27,1,94,2014,1,2,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
19,2014-01-18,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,38,37,28,1,94,2014,1,3,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
28,2014-01-25,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,39,38,19,1,94,2014,1,4,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
33,2014-02-01,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,40,39,28,1,94,2014,2,5,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
31,2014-02-08,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,41,40,33,1,94,2014,2,6,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
31,2014-02-15,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,42,41,31,1,94,2014,2,7,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
39,2014-02-22,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,43,42,31,1,94,2014,2,8,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
43,2014-03-01,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,44,43,39,1,94,2014,3,9,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
42,2014-03-08,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,45,44,43,1,94,2014,3,10,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
39,2014-03-15,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,46,45,42,1,94,2014,3,11,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
43,2014-03-22,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,47,46,39,1,94,2014,3,12,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
48,2014-03-29,"Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,48,47,43,1,94,2014,3,13,18,2013-11-23,1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary","pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
25,2014-04-05,"Royals","Lorde",1,38,37,20,1,90,2014,4,14,25,2014-04-05,1,38,37,20,1,90,2014,4,14,"2dLLR6qlu5UJ5gk0dKz0h3","163tK9Wjr9P9DmM0AVK7lm","art pop, metropopolis, nz pop, pop","pop, world_regional"
29,2014-04-12,"Royals","Lorde",1,39,38,25,1,90,2014,4,15,25,2014-04-05,1,38,37,20,1,90,2014,4,14,"2dLLR6qlu5UJ5gk0dKz0h3","163tK9Wjr9P9DmM0AVK7lm","art pop, metropopolis, nz pop, pop","pop, world_regional"
31,2014-04-19,"Royals","Lorde",1,40,39,29,1,90,2014,4,16,25,2014-04-05,1,38,37,20,1,90,2014,4,14,"2dLLR6qlu5UJ5gk0dKz0h3","163tK9Wjr9P9DmM0AVK7lm","art pop, metropopolis, nz pop, pop","pop, world_regional"
35,2014-04-26,"Royals","Lorde",1,41,40,31,1,90,2014,4,17,25,2014-04-05,1,38,37,20,1,90,2014,4,14,"2dLLR6qlu5UJ5gk0dKz0h3","163tK9Wjr9P9DmM0AVK7lm","art pop, metropopolis, nz pop, pop","pop, world_regional"
42,2014-05-03,"Royals","Lorde",1,42,41,35,1,90,2014,5,18,25,2014-04-05,1,38,37,20,1,90,2014,4,14,"2dLLR6qlu5UJ5gk0dKz0h3","163tK9Wjr9P9DmM0AVK7lm","art pop, metropopolis, nz pop, pop","pop, world_regional"
44,2014-05-10,"Royals","Lorde",1,43,42,42,1,90,2014,5,19,25,2014-04-05,1,38,37,20,1,90,2014,4,14,"2dLLR6qlu5UJ5gk0dKz0h3","163tK9Wjr9P9DmM0AVK7lm","art pop, metropopolis, nz pop, pop","pop, world_regional"
49,2014-05-17,"Royals","Lorde",1,44,43,44,1,90,2014,5,20,25,2014-04-05,1,38,37,20,1,90,2014,4,14,"2dLLR6qlu5UJ5gk0dKz0h3","163tK9Wjr9P9DmM0AVK7lm","art pop, metropopolis, nz pop, pop","pop, world_regional"
5,2014-05-24,"Dark Horse","Katy Perry Featuring Juicy J",1,34,33,5,1,60,2014,5,21,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
6,2014-05-31,"Dark Horse","Katy Perry Featuring Juicy J",1,35,34,5,1,60,2014,5,22,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
6,2014-06-07,"Dark Horse","Katy Perry Featuring Juicy J",1,36,35,6,1,60,2014,6,23,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
7,2014-06-14,"Dark Horse","Katy Perry Featuring Juicy J",1,37,36,6,1,60,2014,6,24,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
11,2014-06-21,"Dark Horse","Katy Perry Featuring Juicy J",1,38,37,7,1,60,2014,6,25,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
11,2014-06-28,"Dark Horse","Katy Perry Featuring Juicy J",1,39,38,11,1,60,2014,6,26,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
11,2014-07-05,"Dark Horse","Katy Perry Featuring Juicy J",1,40,39,11,1,60,2014,7,27,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
12,2014-07-12,"Dark Horse","Katy Perry Featuring Juicy J",1,41,40,11,1,60,2014,7,28,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
13,2014-07-19,"Dark Horse","Katy Perry Featuring Juicy J",1,42,41,12,1,60,2014,7,29,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
15,2014-07-26,"Dark Horse","Katy Perry Featuring Juicy J",1,43,42,13,1,60,2014,7,30,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
16,2014-08-02,"Dark Horse","Katy Perry Featuring Juicy J",1,44,43,15,1,60,2014,8,31,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
20,2014-08-09,"Dark Horse","Katy Perry Featuring Juicy J",1,45,44,16,1,60,2014,8,32,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
23,2014-08-16,"Dark Horse","Katy Perry Featuring Juicy J",1,46,45,20,1,60,2014,8,33,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
16,2014-08-23,"Dark Horse","Katy Perry Featuring Juicy J",1,47,46,23,1,60,2014,8,34,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
23,2014-08-30,"Dark Horse","Katy Perry Featuring Juicy J",1,48,47,16,1,60,2014,8,35,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
30,2014-09-06,"Dark Horse","Katy Perry Featuring Juicy J",1,49,48,23,1,60,2014,9,36,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
32,2014-09-13,"Dark Horse","Katy Perry Featuring Juicy J",1,50,49,30,1,60,2014,9,37,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
32,2014-09-20,"Dark Horse","Katy Perry Featuring Juicy J",1,51,50,32,1,60,2014,9,38,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
38,2014-09-27,"Dark Horse","Katy Perry Featuring Juicy J",1,52,51,32,1,60,2014,9,39,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
43,2014-10-04,"Dark Horse","Katy Perry Featuring Juicy J",1,53,52,38,1,60,2014,10,40,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
46,2014-10-11,"Dark Horse","Katy Perry Featuring Juicy J",1,54,53,43,1,60,2014,10,41,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
47,2014-10-18,"Dark Horse","Katy Perry Featuring Juicy J",1,55,54,46,1,60,2014,10,42,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
43,2014-10-25,"Dark Horse","Katy Perry Featuring Juicy J",1,56,55,47,1,60,2014,10,43,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
49,2014-11-01,"Dark Horse","Katy Perry Featuring Juicy J",1,57,56,43,1,60,2014,11,44,5,2014-05-24,1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","hip_hop_rap, world_regional, pop"
32,2014-11-08,"All Of Me","John Legend",3,55,51,28,1,100,2014,11,45,32,2014-11-08,3,55,51,28,1,100,2014,11,45,"3U4isOIWM3VvDubwSI3y7a","5y2Xq6xcjJb2jVM54GHK3t","neo soul, pop, pop soul, urban contemporary","soul_funk, pop, hip_hop_rap"
39,2014-11-15,"All Of Me","John Legend",3,56,52,32,1,100,2014,11,46,32,2014-11-08,3,55,51,28,1,100,2014,11,45,"3U4isOIWM3VvDubwSI3y7a","5y2Xq6xcjJb2jVM54GHK3t","neo soul, pop, pop soul, urban contemporary","soul_funk, pop, hip_hop_rap"
34,2014-11-22,"All Of Me","John Legend",3,57,53,39,1,100,2014,11,47,32,2014-11-08,3,55,51,28,1,100,2014,11,45,"3U4isOIWM3VvDubwSI3y7a","5y2Xq6xcjJb2jVM54GHK3t","neo soul, pop, pop soul, urban contemporary","soul_funk, pop, hip_hop_rap"
36,2014-11-29,"All Of Me","John Legend",3,58,54,34,1,100,2014,11,48,32,2014-11-08,3,55,51,28,1,100,2014,11,45,"3U4isOIWM3VvDubwSI3y7a","5y2Xq6xcjJb2jVM54GHK3t","neo soul, pop, pop soul, urban contemporary","soul_funk, pop, hip_hop_rap"
43,2014-12-06,"All Of Me","John Legend",3,59,55,36,1,100,2014,12,49,32,2014-11-08,3,55,51,28,1,100,2014,11,45,"3U4isOIWM3VvDubwSI3y7a","5y2Xq6xcjJb2jVM54GHK3t","neo soul, pop, pop soul, urban contemporary","soul_funk, pop, hip_hop_rap"
44,2014-12-13,"Fancy","Iggy Azalea Featuring Charli XCX",1,39,38,48,1,96,2014,12,50,44,2014-12-13,1,39,38,48,1,96,2014,12,50,"3oiMJQAWVaxSubJ7b2VUtX","5yG7ZAZafVaAlMTeBybKAL","australian hip hop, dance pop, pop","hip_hop_rap, world_regional, pop, electronic_dance"
42,2014-12-20,"Rude","MAGIC!",1,33,32,37,1,97,2014,12,51,42,2014-12-20,1,33,32,37,1,97,2014,12,51,"6RtPijgfPKROxEzTHNRiDp","0DxeaLnv6SyYk2DOqkLO8c","pop, reggae fusion","pop, r&b_reggae"
43,2014-12-27,"Rude","MAGIC!",1,34,33,42,1,97,2014,12,52,42,2014-12-20,1,33,32,37,1,97,2014,12,51,"6RtPijgfPKROxEzTHNRiDp","0DxeaLnv6SyYk2DOqkLO8c","pop, reggae fusion","pop, r&b_reggae"
49,2015-01-03,"Rude","MAGIC!",1,35,34,43,1,97,2015,1,1,42,2014-12-20,1,33,32,37,1,97,2014,12,51,"6RtPijgfPKROxEzTHNRiDp","0DxeaLnv6SyYk2DOqkLO8c","pop, reggae fusion","pop, r&b_reggae"
35,2015-01-10,"Rude","MAGIC!",1,36,35,49,1,97,2015,1,2,42,2014-12-20,1,33,32,37,1,97,2014,12,51,"6RtPijgfPKROxEzTHNRiDp","0DxeaLnv6SyYk2DOqkLO8c","pop, reggae fusion","pop, r&b_reggae"
27,2015-01-17,"Rude","MAGIC!",1,37,36,35,1,97,2015,1,3,42,2014-12-20,1,33,32,37,1,97,2014,12,51,"6RtPijgfPKROxEzTHNRiDp","0DxeaLnv6SyYk2DOqkLO8c","pop, reggae fusion","pop, r&b_reggae"
38,2015-01-24,"Rude","MAGIC!",1,38,37,27,1,97,2015,1,4,42,2014-12-20,1,33,32,37,1,97,2014,12,51,"6RtPijgfPKROxEzTHNRiDp","0DxeaLnv6SyYk2DOqkLO8c","pop, reggae fusion","pop, r&b_reggae"
43,2015-01-31,"Rude","MAGIC!",1,39,38,38,1,97,2015,1,5,42,2014-12-20,1,33,32,37,1,97,2014,12,51,"6RtPijgfPKROxEzTHNRiDp","0DxeaLnv6SyYk2DOqkLO8c","pop, reggae fusion","pop, r&b_reggae"
45,2015-02-07,"Rude","MAGIC!",1,40,39,43,1,97,2015,2,6,42,2014-12-20,1,33,32,37,1,97,2014,12,51,"6RtPijgfPKROxEzTHNRiDp","0DxeaLnv6SyYk2DOqkLO8c","pop, reggae fusion","pop, r&b_reggae"
44,2015-02-14,"Rude","MAGIC!",1,41,40,45,1,97,2015,2,7,42,2014-12-20,1,33,32,37,1,97,2014,12,51,"6RtPijgfPKROxEzTHNRiDp","0DxeaLnv6SyYk2DOqkLO8c","pop, reggae fusion","pop, r&b_reggae"
16,2015-02-21,"All About That Bass","Meghan Trainor",1,31,30,12,1,84,2015,2,8,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
17,2015-02-28,"All About That Bass","Meghan Trainor",1,32,31,16,1,84,2015,2,9,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
19,2015-03-07,"All About That Bass","Meghan Trainor",1,33,32,17,1,84,2015,3,10,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
28,2015-03-14,"All About That Bass","Meghan Trainor",1,34,33,19,1,84,2015,3,11,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
26,2015-03-21,"All About That Bass","Meghan Trainor",1,35,34,28,1,84,2015,3,12,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
28,2015-03-28,"All About That Bass","Meghan Trainor",1,36,35,26,1,84,2015,3,13,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
25,2015-04-04,"All About That Bass","Meghan Trainor",1,37,36,28,1,84,2015,4,14,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
32,2015-04-11,"All About That Bass","Meghan Trainor",1,38,37,25,1,84,2015,4,15,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
37,2015-04-18,"All About That Bass","Meghan Trainor",1,39,38,32,1,84,2015,4,16,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
36,2015-04-25,"All About That Bass","Meghan Trainor",1,40,39,37,1,84,2015,4,17,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
35,2015-05-02,"All About That Bass","Meghan Trainor",1,41,40,36,1,84,2015,5,18,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
43,2015-05-09,"All About That Bass","Meghan Trainor",1,42,41,35,1,84,2015,5,19,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
43,2015-05-16,"All About That Bass","Meghan Trainor",1,43,42,43,1,84,2015,5,20,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
43,2015-05-23,"All About That Bass","Meghan Trainor",1,44,43,43,1,84,2015,5,21,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
49,2015-05-30,"All About That Bass","Meghan Trainor",1,45,44,43,1,84,2015,5,22,16,2015-02-21,1,31,30,12,1,84,2015,2,8,"5jE48hhRu8E6zBDPRSkEq7","6JL8zeS1NmiOftqZTRgdTz","hip pop, pop","pop"
