"chart_position","chart_date","song","artist","instance","time_on_chart","consecutive_weeks","previous_week","peak_position","worst_position","year","month","week","main_genres","spotify_song_id","spotify_artist_id","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","Genre_Pop","Genre_Rock","Genre_Country","Genre_JazzBlues","Genre_SoulFunk","Genre_HipHopRap","Genre_ElectronicDance","Genre_RnBReggae","Genre_ClassicFolk","Genre_WorldRegional","Genre_IndieAlt"
18,"2006-12-23","SexyBack","Justin Timberlake",1,23,22,18,1,90,2006,12,51,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
16,"2006-12-30","SexyBack","Justin Timberlake",1,24,23,18,1,90,2006,12,52,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
12,"2007-01-06","SexyBack","Justin Timberlake",1,25,24,16,1,90,2007,1,1,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
12,"2007-01-13","SexyBack","Justin Timberlake",1,26,25,12,1,90,2007,1,2,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
13,"2007-01-20","SexyBack","Justin Timberlake",1,27,26,12,1,90,2007,1,3,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
16,"2007-01-27","SexyBack","Justin Timberlake",1,28,27,13,1,90,2007,1,4,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
28,"2007-02-03","SexyBack","Justin Timberlake",1,29,28,16,1,90,2007,2,5,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
32,"2007-02-10","SexyBack","Justin Timberlake",1,30,29,28,1,90,2007,2,6,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
35,"2007-02-17","SexyBack","Justin Timberlake",1,31,30,32,1,90,2007,2,7,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
30,"2007-02-24","SexyBack","Justin Timberlake",1,32,31,35,1,90,2007,2,8,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
28,"2007-03-03","SexyBack","Justin Timberlake",1,33,32,30,1,90,2007,3,9,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
37,"2007-03-10","SexyBack","Justin Timberlake",1,34,33,28,1,90,2007,3,10,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
39,"2007-03-17","SexyBack","Justin Timberlake",1,35,34,37,1,90,2007,3,11,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
47,"2007-03-24","SexyBack","Justin Timberlake",1,36,35,39,1,90,2007,3,12,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
43,"2007-03-31","My Love","Justin Timberlake Featuring T.I.",1,28,27,35,1,89,2007,3,13,"pop, electronic_dance","6U4V3kyDjUhxai1H6fvQZN","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.684,0.616,11,-6.99,0,0.0361,0.0627,6.6e-05,0.107,0.816,94.018,1,0,0,0,0,0,1,0,0,0,0
50,"2007-04-07","My Love","Justin Timberlake Featuring T.I.",1,29,28,43,1,89,2007,4,14,"pop, electronic_dance","6U4V3kyDjUhxai1H6fvQZN","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.684,0.616,11,-6.99,0,0.0361,0.0627,6.6e-05,0.107,0.816,94.018,1,0,0,0,0,0,1,0,0,0,0
35,"2007-04-14","I Wanna Love You","Akon Featuring Snoop Dogg",1,27,26,40,1,95,2007,4,15,"pop, electronic_dance","0CXVjQI9wsqaGeIARkkpYc","0z4gvV4rjIZ9wHck67ucSV","dance pop",0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,1,0,0,0,0,0,1,0,0,0,0
41,"2007-04-21","I Wanna Love You","Akon Featuring Snoop Dogg",1,28,27,35,1,95,2007,4,16,"pop, electronic_dance","0CXVjQI9wsqaGeIARkkpYc","0z4gvV4rjIZ9wHck67ucSV","dance pop",0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,1,0,0,0,0,0,1,0,0,0,0
46,"2007-04-28","I Wanna Love You","Akon Featuring Snoop Dogg",1,29,28,41,1,95,2007,4,17,"pop, electronic_dance","0CXVjQI9wsqaGeIARkkpYc","0z4gvV4rjIZ9wHck67ucSV","dance pop",0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,1,0,0,0,0,0,1,0,0,0,0
35,"2007-05-05","Irreplaceable","Beyonce",1,27,26,30,1,87,2007,5,18,"pop, r&b_reggae","6RX5iL93VZ5fKmyvNXvF1r","6vWDO969PvNqNYHIOW5v0m","pop, r&b",0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,1,0,0,0,0,0,0,1,0,0,0
42,"2007-05-12","Irreplaceable","Beyonce",1,28,27,35,1,87,2007,5,19,"pop, r&b_reggae","6RX5iL93VZ5fKmyvNXvF1r","6vWDO969PvNqNYHIOW5v0m","pop, r&b",0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,1,0,0,0,0,0,0,1,0,0,0
43,"2007-05-19","Irreplaceable","Beyonce",1,29,28,42,1,87,2007,5,20,"pop, r&b_reggae","6RX5iL93VZ5fKmyvNXvF1r","6vWDO969PvNqNYHIOW5v0m","pop, r&b",0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,1,0,0,0,0,0,0,1,0,0,0
49,"2007-05-26","Irreplaceable","Beyonce",1,30,29,43,1,87,2007,5,21,"pop, r&b_reggae","6RX5iL93VZ5fKmyvNXvF1r","6vWDO969PvNqNYHIOW5v0m","pop, r&b",0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,1,0,0,0,0,0,0,1,0,0,0
39,"2007-06-02","Say It Right","Nelly Furtado",1,28,27,35,1,93,2007,6,22,"world_regional, pop, electronic_dance","2aI21FnmY7TJVKeMaoQZ0t","2jw70GZXlAI8QzWeY2bgRc","canadian latin, canadian pop, dance pop, pop",0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,1,0,0,0,0,0,1,0,0,1,0
44,"2007-06-09","Say It Right","Nelly Furtado",1,29,28,39,1,93,2007,6,23,"world_regional, pop, electronic_dance","2aI21FnmY7TJVKeMaoQZ0t","2jw70GZXlAI8QzWeY2bgRc","canadian latin, canadian pop, dance pop, pop",0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,1,0,0,0,0,0,1,0,0,1,0
42,"2007-06-16","Say It Right","Nelly Furtado",1,30,29,44,1,93,2007,6,24,"world_regional, pop, electronic_dance","2aI21FnmY7TJVKeMaoQZ0t","2jw70GZXlAI8QzWeY2bgRc","canadian latin, canadian pop, dance pop, pop",0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,1,0,0,0,0,0,1,0,0,1,0
21,"2007-06-23","Glamorous","Fergie Featuring Ludacris",1,22,21,15,1,98,2007,6,25,"pop, electronic_dance","4KTtYhxFtFL7mBwnjkKfLm","3r17AfJCCUqC9Lf0OAc73G","dance pop, pop",0.81,0.755,0,-6.408,1,0.199,0.291,0,0.0857,0.625,130.991,1,0,0,0,0,0,1,0,0,0,0
24,"2007-06-30","Glamorous","Fergie Featuring Ludacris",1,23,22,21,1,98,2007,6,26,"pop, electronic_dance","4KTtYhxFtFL7mBwnjkKfLm","3r17AfJCCUqC9Lf0OAc73G","dance pop, pop",0.81,0.755,0,-6.408,1,0.199,0.291,0,0.0857,0.625,130.991,1,0,0,0,0,0,1,0,0,0,0
26,"2007-07-07","Glamorous","Fergie Featuring Ludacris",1,24,23,24,1,98,2007,7,27,"pop, electronic_dance","4KTtYhxFtFL7mBwnjkKfLm","3r17AfJCCUqC9Lf0OAc73G","dance pop, pop",0.81,0.755,0,-6.408,1,0.199,0.291,0,0.0857,0.625,130.991,1,0,0,0,0,0,1,0,0,0,0
29,"2007-07-14","Glamorous","Fergie Featuring Ludacris",1,25,24,26,1,98,2007,7,28,"pop, electronic_dance","4KTtYhxFtFL7mBwnjkKfLm","3r17AfJCCUqC9Lf0OAc73G","dance pop, pop",0.81,0.755,0,-6.408,1,0.199,0.291,0,0.0857,0.625,130.991,1,0,0,0,0,0,1,0,0,0,0
24,"2007-07-21","Glamorous","Fergie Featuring Ludacris",1,26,25,29,1,98,2007,7,29,"pop, electronic_dance","4KTtYhxFtFL7mBwnjkKfLm","3r17AfJCCUqC9Lf0OAc73G","dance pop, pop",0.81,0.755,0,-6.408,1,0.199,0.291,0,0.0857,0.625,130.991,1,0,0,0,0,0,1,0,0,0,0
31,"2007-07-28","Glamorous","Fergie Featuring Ludacris",1,27,26,24,1,98,2007,7,30,"pop, electronic_dance","4KTtYhxFtFL7mBwnjkKfLm","3r17AfJCCUqC9Lf0OAc73G","dance pop, pop",0.81,0.755,0,-6.408,1,0.199,0.291,0,0.0857,0.625,130.991,1,0,0,0,0,0,1,0,0,0,0
41,"2007-08-04","Glamorous","Fergie Featuring Ludacris",1,28,27,31,1,98,2007,8,31,"pop, electronic_dance","4KTtYhxFtFL7mBwnjkKfLm","3r17AfJCCUqC9Lf0OAc73G","dance pop, pop",0.81,0.755,0,-6.408,1,0.199,0.291,0,0.0857,0.625,130.991,1,0,0,0,0,0,1,0,0,0,0
49,"2007-08-11","Glamorous","Fergie Featuring Ludacris",1,29,28,41,1,98,2007,8,32,"pop, electronic_dance","4KTtYhxFtFL7mBwnjkKfLm","3r17AfJCCUqC9Lf0OAc73G","dance pop, pop",0.81,0.755,0,-6.408,1,0.199,0.291,0,0.0857,0.625,130.991,1,0,0,0,0,0,1,0,0,0,0
47,"2007-08-18","Give It To Me","Timbaland Featuring Nelly Furtado & Justin Timberlake",1,26,25,43,1,87,2007,8,33,"pop, electronic_dance, hip_hop_rap","4lJtc7En79kre04SxonXZy","5Y5TRrQiqgUO4S36tzjIRZ","dance pop, pop, pop rap",0.901,0.698,9,-7.416,0,0.0716,0.13,0.00108,0.233,0.736,130.975,1,0,0,0,0,1,1,0,0,0,0
12,"2007-08-25","Buy U A Drank (Shawty Snappin')","T-Pain Featuring Yung Joc",1,25,24,11,1,84,2007,8,34,"pop, electronic_dance, hip_hop_rap, r&b_reggae","1tkMs9wDPknQ3ZHcKDw1ES","3aQeKQSyrW4qWr35idm0cy","dance pop, gangster rap, hip hop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,1,0,0,0,0,1,1,1,0,0,0
15,"2007-09-01","Buy U A Drank (Shawty Snappin')","T-Pain Featuring Yung Joc",1,26,25,12,1,84,2007,9,35,"pop, electronic_dance, hip_hop_rap, r&b_reggae","1tkMs9wDPknQ3ZHcKDw1ES","3aQeKQSyrW4qWr35idm0cy","dance pop, gangster rap, hip hop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,1,0,0,0,0,1,1,1,0,0,0
19,"2007-09-08","Buy U A Drank (Shawty Snappin')","T-Pain Featuring Yung Joc",1,27,26,15,1,84,2007,9,36,"pop, electronic_dance, hip_hop_rap, r&b_reggae","1tkMs9wDPknQ3ZHcKDw1ES","3aQeKQSyrW4qWr35idm0cy","dance pop, gangster rap, hip hop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,1,0,0,0,0,1,1,1,0,0,0
22,"2007-09-15","Buy U A Drank (Shawty Snappin')","T-Pain Featuring Yung Joc",1,28,27,19,1,84,2007,9,37,"pop, electronic_dance, hip_hop_rap, r&b_reggae","1tkMs9wDPknQ3ZHcKDw1ES","3aQeKQSyrW4qWr35idm0cy","dance pop, gangster rap, hip hop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,1,0,0,0,0,1,1,1,0,0,0
27,"2007-09-22","Buy U A Drank (Shawty Snappin')","T-Pain Featuring Yung Joc",1,29,28,22,1,84,2007,9,38,"pop, electronic_dance, hip_hop_rap, r&b_reggae","1tkMs9wDPknQ3ZHcKDw1ES","3aQeKQSyrW4qWr35idm0cy","dance pop, gangster rap, hip hop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,1,0,0,0,0,1,1,1,0,0,0
35,"2007-09-29","Buy U A Drank (Shawty Snappin')","T-Pain Featuring Yung Joc",1,30,29,27,1,84,2007,9,39,"pop, electronic_dance, hip_hop_rap, r&b_reggae","1tkMs9wDPknQ3ZHcKDw1ES","3aQeKQSyrW4qWr35idm0cy","dance pop, gangster rap, hip hop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,1,0,0,0,0,1,1,1,0,0,0
37,"2007-10-06","Buy U A Drank (Shawty Snappin')","T-Pain Featuring Yung Joc",1,31,30,35,1,84,2007,10,40,"pop, electronic_dance, hip_hop_rap, r&b_reggae","1tkMs9wDPknQ3ZHcKDw1ES","3aQeKQSyrW4qWr35idm0cy","dance pop, gangster rap, hip hop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,1,0,0,0,0,1,1,1,0,0,0
38,"2007-10-13","Buy U A Drank (Shawty Snappin')","T-Pain Featuring Yung Joc",1,32,31,37,1,84,2007,10,41,"pop, electronic_dance, hip_hop_rap, r&b_reggae","1tkMs9wDPknQ3ZHcKDw1ES","3aQeKQSyrW4qWr35idm0cy","dance pop, gangster rap, hip hop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,1,0,0,0,0,1,1,1,0,0,0
49,"2007-10-20","Buy U A Drank (Shawty Snappin')","T-Pain Featuring Yung Joc",1,33,32,38,1,84,2007,10,42,"pop, electronic_dance, hip_hop_rap, r&b_reggae","1tkMs9wDPknQ3ZHcKDw1ES","3aQeKQSyrW4qWr35idm0cy","dance pop, gangster rap, hip hop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,1,0,0,0,0,1,1,1,0,0,0
43,"2007-10-27","Buy U A Drank (Shawty Snappin')","T-Pain Featuring Yung Joc",1,34,33,49,1,84,2007,10,43,"pop, electronic_dance, hip_hop_rap, r&b_reggae","1tkMs9wDPknQ3ZHcKDw1ES","3aQeKQSyrW4qWr35idm0cy","dance pop, gangster rap, hip hop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,1,0,0,0,0,1,1,1,0,0,0
43,"2007-11-03","Buy U A Drank (Shawty Snappin')","T-Pain Featuring Yung Joc",1,35,34,43,1,84,2007,11,44,"pop, electronic_dance, hip_hop_rap, r&b_reggae","1tkMs9wDPknQ3ZHcKDw1ES","3aQeKQSyrW4qWr35idm0cy","dance pop, gangster rap, hip hop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,1,0,0,0,0,1,1,1,0,0,0
29,"2007-11-10","Hey There Delilah","Plain White T's",1,31,30,26,1,79,2007,11,45,"rock, indie_alt, pop","4RCWB3V8V0dignt99LZ8vH","1g1yxsNVPhMUl9GrMjEb2o","modern rock, neo mellow, neon pop punk, pop punk, pop rock",0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,1,1,0,0,0,0,0,0,0,0,1
29,"2007-11-17","Hey There Delilah","Plain White T's",1,32,31,29,1,79,2007,11,46,"rock, indie_alt, pop","4RCWB3V8V0dignt99LZ8vH","1g1yxsNVPhMUl9GrMjEb2o","modern rock, neo mellow, neon pop punk, pop punk, pop rock",0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,1,1,0,0,0,0,0,0,0,0,1
35,"2007-11-24","Hey There Delilah","Plain White T's",1,33,32,29,1,79,2007,11,47,"rock, indie_alt, pop","4RCWB3V8V0dignt99LZ8vH","1g1yxsNVPhMUl9GrMjEb2o","modern rock, neo mellow, neon pop punk, pop punk, pop rock",0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,1,1,0,0,0,0,0,0,0,0,1
39,"2007-12-01","Hey There Delilah","Plain White T's",1,34,33,35,1,79,2007,12,48,"rock, indie_alt, pop","4RCWB3V8V0dignt99LZ8vH","1g1yxsNVPhMUl9GrMjEb2o","modern rock, neo mellow, neon pop punk, pop punk, pop rock",0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,1,1,0,0,0,0,0,0,0,0,1
47,"2007-12-08","Hey There Delilah","Plain White T's",1,35,34,39,1,79,2007,12,49,"rock, indie_alt, pop","4RCWB3V8V0dignt99LZ8vH","1g1yxsNVPhMUl9GrMjEb2o","modern rock, neo mellow, neon pop punk, pop punk, pop rock",0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,1,1,0,0,0,0,0,0,0,0,1
28,"2007-12-15","Big Girls Don't Cry","Fergie",1,33,32,20,1,51,2007,12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,"2007-12-22","Big Girls Don't Cry","Fergie",1,34,33,28,1,51,2007,12,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,"2007-12-29","Big Girls Don't Cry","Fergie",1,35,34,32,1,51,2007,12,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"2008-01-05","Big Girls Don't Cry","Fergie",1,36,35,36,1,51,2008,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,"2008-01-12","Big Girls Don't Cry","Fergie",1,37,36,39,1,51,2008,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,"2008-01-19","Big Girls Don't Cry","Fergie",1,38,37,21,1,51,2008,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,"2008-01-26","Big Girls Don't Cry","Fergie",1,39,38,20,1,51,2008,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,"2008-02-02","Big Girls Don't Cry","Fergie",1,40,39,26,1,51,2008,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,"2008-02-09","Big Girls Don't Cry","Fergie",1,41,40,30,1,51,2008,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,"2008-02-16","Big Girls Don't Cry","Fergie",1,42,41,31,1,51,2008,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,"2008-02-23","Big Girls Don't Cry","Fergie",1,43,42,36,1,51,2008,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,"2008-03-01","Big Girls Don't Cry","Fergie",1,44,43,35,1,51,2008,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,"2008-03-08","Big Girls Don't Cry","Fergie",1,45,44,38,1,51,2008,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,"2008-03-15","Big Girls Don't Cry","Fergie",1,46,45,41,1,51,2008,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,"2008-03-22","Big Girls Don't Cry","Fergie",1,47,46,45,1,51,2008,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,"2008-03-29","Big Girls Don't Cry","Fergie",1,48,47,41,1,51,2008,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"2008-04-05","No One","Alicia Keys",1,29,28,13,1,71,2008,4,14,"soul_funk, pop, r&b_reggae","0mZ5GyrHG908lqrHaTw4hi","3DiDSECUqqY1AuBP8qtaIa","neo soul, pop, r&b",0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,1,0,0,0,1,0,0,1,0,0,0
18,"2008-04-12","No One","Alicia Keys",1,30,29,17,1,71,2008,4,15,"soul_funk, pop, r&b_reggae","0mZ5GyrHG908lqrHaTw4hi","3DiDSECUqqY1AuBP8qtaIa","neo soul, pop, r&b",0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,1,0,0,0,1,0,0,1,0,0,0
18,"2008-04-19","No One","Alicia Keys",1,31,30,18,1,71,2008,4,16,"soul_funk, pop, r&b_reggae","0mZ5GyrHG908lqrHaTw4hi","3DiDSECUqqY1AuBP8qtaIa","neo soul, pop, r&b",0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,1,0,0,0,1,0,0,1,0,0,0
15,"2008-04-26","No One","Alicia Keys",1,32,31,18,1,71,2008,4,17,"soul_funk, pop, r&b_reggae","0mZ5GyrHG908lqrHaTw4hi","3DiDSECUqqY1AuBP8qtaIa","neo soul, pop, r&b",0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,1,0,0,0,1,0,0,1,0,0,0
21,"2008-05-03","No One","Alicia Keys",1,33,32,15,1,71,2008,5,18,"soul_funk, pop, r&b_reggae","0mZ5GyrHG908lqrHaTw4hi","3DiDSECUqqY1AuBP8qtaIa","neo soul, pop, r&b",0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,1,0,0,0,1,0,0,1,0,0,0
24,"2008-05-10","No One","Alicia Keys",1,34,33,21,1,71,2008,5,19,"soul_funk, pop, r&b_reggae","0mZ5GyrHG908lqrHaTw4hi","3DiDSECUqqY1AuBP8qtaIa","neo soul, pop, r&b",0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,1,0,0,0,1,0,0,1,0,0,0
26,"2008-05-17","No One","Alicia Keys",1,35,34,24,1,71,2008,5,20,"soul_funk, pop, r&b_reggae","0mZ5GyrHG908lqrHaTw4hi","3DiDSECUqqY1AuBP8qtaIa","neo soul, pop, r&b",0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,1,0,0,0,1,0,0,1,0,0,0
29,"2008-05-24","No One","Alicia Keys",1,36,35,26,1,71,2008,5,21,"soul_funk, pop, r&b_reggae","0mZ5GyrHG908lqrHaTw4hi","3DiDSECUqqY1AuBP8qtaIa","neo soul, pop, r&b",0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,1,0,0,0,1,0,0,1,0,0,0
31,"2008-05-31","No One","Alicia Keys",1,37,36,29,1,71,2008,5,22,"soul_funk, pop, r&b_reggae","0mZ5GyrHG908lqrHaTw4hi","3DiDSECUqqY1AuBP8qtaIa","neo soul, pop, r&b",0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,1,0,0,0,1,0,0,1,0,0,0
44,"2008-06-07","No One","Alicia Keys",1,38,37,31,1,71,2008,6,23,"soul_funk, pop, r&b_reggae","0mZ5GyrHG908lqrHaTw4hi","3DiDSECUqqY1AuBP8qtaIa","neo soul, pop, r&b",0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,1,0,0,0,1,0,0,1,0,0,0
44,"2008-06-14","No One","Alicia Keys",1,39,38,44,1,71,2008,6,24,"soul_funk, pop, r&b_reggae","0mZ5GyrHG908lqrHaTw4hi","3DiDSECUqqY1AuBP8qtaIa","neo soul, pop, r&b",0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,1,0,0,0,1,0,0,1,0,0,0
